scenario,iteration,fuzzer_type,algorithm,cell_loads,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,vulnerabilities
High Mobility,85,Random,baseline,"[0.36666666666666664, 0.3333333333333333, 0.3]",7.396198,-1.2710737,0.24645790243961804,8,"['QoS Violation: Avg High Prio SINR = -1.27 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.25']"
High Mobility,86,Random,baseline,"[0.4, 0.3, 0.3]",13.905088,16.3052,0.24048108602993895,10,['Unfairness: Jain Index = 0.24']
High Mobility,87,Random,baseline,"[0.36666666666666664, 0.23333333333333334, 0.4]",-6.4560266,4.3809595,0.15722892649279255,10,['Unfairness: Jain Index = 0.16']
High Mobility,88,Random,baseline,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",-13.906492,-8.988797,0.11671680737585728,10,"['QoS Violation: Avg High Prio SINR = -8.99 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.12']"
High Mobility,89,Random,baseline,"[0.3333333333333333, 0.36666666666666664, 0.3]",8.352939,6.398678,0.2388988726568049,10,['Unfairness: Jain Index = 0.24']
High Mobility,90,Random,baseline,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",-2.9344866,-12.728274,0.2167617096309056,10,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -12.73 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.22']"
High Mobility,91,Random,baseline,"[0.23333333333333334, 0.36666666666666664, 0.4]",10.430121,-2.7640498,0.21296350447014012,8,"['QoS Violation: Avg High Prio SINR = -2.76 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.21']"
High Mobility,92,Random,baseline,"[0.3333333333333333, 0.36666666666666664, 0.3]",-1.1332481,-9.407868,0.1799145141784798,14,"['QoS Violation: Avg High Prio SINR = -9.41 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.18']"
High Mobility,93,Random,baseline,"[0.3, 0.43333333333333335, 0.26666666666666666]",-4.3121867,-1.0676498,0.1457130911859402,10,"['QoS Violation: Avg High Prio SINR = -1.07 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.15']"
High Mobility,94,Random,baseline,"[0.23333333333333334, 0.4666666666666667, 0.3]",13.062587,15.873263,0.2733873095142051,11,['Unfairness: Jain Index = 0.27']
High Mobility,95,Random,baseline,"[0.3, 0.4, 0.3]",-0.5808278,-2.9933407,0.15887843049699812,7,"['QoS Violation: Avg High Prio SINR = -2.99 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.16']"
High Mobility,96,Random,baseline,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",7.695527,11.110634,0.2540556954969586,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.25']"
High Mobility,97,Random,baseline,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",-5.5831656,-5.181659,0.1446789045579229,12,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -5.18 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Mobility,98,Random,baseline,"[0.3333333333333333, 0.4, 0.26666666666666666]",-8.337888,-7.815313,0.1419136313719542,10,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -7.82 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Mobility,99,Random,baseline,"[0.2, 0.5, 0.3]",3.2965214,-13.369422,0.18623343661039637,14,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -13.37 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.19']"
High Mobility,0,Random,utility,"[0.3, 0.3, 0.4]",12.026872,13.980382,0.22574987361812143,12,['Unfairness: Jain Index = 0.23']
High Mobility,1,Random,utility,"[0.2, 0.4, 0.4]",15.332514,12.21041,0.2341808871120571,6,['Unfairness: Jain Index = 0.23']
High Mobility,2,Random,utility,"[0.36666666666666664, 0.13333333333333333, 0.5]",15.587218,9.550368,0.31595734604146264,16,['Unfairness: Jain Index = 0.32']
High Mobility,3,Random,utility,"[0.3, 0.36666666666666664, 0.3333333333333333]",19.82799,12.855096,0.3192658333194305,18,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.32']"
High Mobility,4,Random,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",18.167603,8.576143,0.24721385822764694,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.25']"
High Mobility,5,Random,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",25.544468,12.064324,0.3667505786085066,15,['Unfairness: Jain Index = 0.37']
High Mobility,6,Random,utility,"[0.4666666666666667, 0.26666666666666666, 0.26666666666666666]",21.566011,11.35139,0.26019951108497896,11,['Unfairness: Jain Index = 0.26']
High Mobility,7,Random,utility,"[0.3333333333333333, 0.3, 0.36666666666666664]",22.392046,12.638519,0.36597882006156435,15,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.37']"
High Mobility,8,Random,utility,"[0.43333333333333335, 0.2, 0.36666666666666664]",24.118835,17.765099,0.2994545618590409,14,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.30']"
High Mobility,9,Random,utility,"[0.4, 0.26666666666666666, 0.3333333333333333]",20.165026,19.613815,0.2932296008481983,14,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.29']"
High Mobility,10,Random,utility,"[0.4666666666666667, 0.23333333333333334, 0.3]",29.798336,29.672653,0.4106810338534087,10,[]
High Mobility,11,Random,utility,"[0.6, 0.2, 0.2]",29.885925,27.335548,0.4496140719476065,10,[]
High Mobility,12,Random,utility,"[0.3, 0.23333333333333334, 0.4666666666666667]",30.196785,21.088236,0.4035927108991038,12,[]
High Mobility,13,Random,utility,"[0.43333333333333335, 0.23333333333333334, 0.3333333333333333]",20.163025,14.762288,0.3213995600087211,15,['Unfairness: Jain Index = 0.32']
High Mobility,14,Random,utility,"[0.4666666666666667, 0.23333333333333334, 0.3]",28.946856,16.073162,0.36497666527087574,9,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.36']"
High Mobility,15,Random,utility,"[0.4, 0.2, 0.4]",24.395386,19.847567,0.3256482919594028,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.33']"
High Mobility,16,Random,utility,"[0.43333333333333335, 0.3, 0.26666666666666666]",27.01043,17.06764,0.26936958086058677,18,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.27']"
High Mobility,17,Random,utility,"[0.5, 0.23333333333333334, 0.26666666666666666]",28.793291,9.821388,0.2971924584637959,8,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.30']"
High Mobility,18,Random,utility,"[0.3333333333333333, 0.4, 0.26666666666666666]",19.563961,5.3044276,0.2775332789820913,12,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.28']"
High Mobility,19,Random,utility,"[0.4, 0.26666666666666666, 0.3333333333333333]",27.607933,16.83363,0.2872650376442076,12,['Unfairness: Jain Index = 0.29']
High Mobility,20,Random,utility,"[0.5, 0.16666666666666666, 0.3333333333333333]",13.613176,12.347282,0.18882885330824664,11,['Unfairness: Jain Index = 0.19']
High Mobility,21,Random,utility,"[0.3, 0.3, 0.4]",20.31921,12.228053,0.2588969973622821,18,['Unfairness: Jain Index = 0.26']
High Mobility,22,Random,utility,"[0.4666666666666667, 0.36666666666666664, 0.16666666666666666]",14.523381,5.5806823,0.1772640141836853,18,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,23,Random,utility,"[0.23333333333333334, 0.3, 0.4666666666666667]",14.338035,12.619812,0.15506586566077313,13,['Unfairness: Jain Index = 0.16']
High Mobility,24,Random,utility,"[0.3333333333333333, 0.4, 0.26666666666666666]",21.20632,25.880201,0.2065787321021307,11,['Unfairness: Jain Index = 0.21']
High Mobility,25,Random,utility,"[0.3333333333333333, 0.3, 0.36666666666666664]",18.790405,16.015312,0.2862770955717935,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.29']"
High Mobility,26,Random,utility,"[0.3, 0.26666666666666666, 0.43333333333333335]",16.393726,17.485191,0.21973692013641247,22,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.22']"
High Mobility,27,Random,utility,"[0.36666666666666664, 0.3333333333333333, 0.3]",15.090387,4.637472,0.16751628020338988,13,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.17']"
High Mobility,28,Random,utility,"[0.5, 0.3, 0.2]",26.258139,11.259221,0.3451932938554142,13,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.35']"
High Mobility,29,Random,utility,"[0.1, 0.4, 0.5]",15.121873,10.673022,0.1818338551893688,20,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,30,Random,utility,"[0.5, 0.3, 0.2]",22.150928,24.690744,0.3146625617236978,22,['Unfairness: Jain Index = 0.31']
High Mobility,31,Random,utility,"[0.4, 0.23333333333333334, 0.36666666666666664]",16.790781,17.382685,0.18999907421701895,12,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.19']"
High Mobility,32,Random,utility,"[0.3333333333333333, 0.43333333333333335, 0.23333333333333334]",6.9819784,13.195897,0.17203793653219013,17,['Unfairness: Jain Index = 0.17']
High Mobility,33,Random,utility,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",16.82386,6.857348,0.23469957140804804,19,['Unfairness: Jain Index = 0.23']
High Mobility,34,Random,utility,"[0.4, 0.3333333333333333, 0.26666666666666666]",13.438904,25.777658,0.26187545031512416,20,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.26']"
High Mobility,35,Random,utility,"[0.26666666666666666, 0.3333333333333333, 0.4]",7.44698,3.7170012,0.1433692564822097,19,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.14']"
High Mobility,36,Random,utility,"[0.5333333333333333, 0.2, 0.26666666666666666]",15.718948,21.033495,0.24420449816911924,21,['Unfairness: Jain Index = 0.24']
High Mobility,37,Random,utility,"[0.4, 0.36666666666666664, 0.23333333333333334]",14.501974,13.231669,0.21583026635614663,16,['Unfairness: Jain Index = 0.22']
High Mobility,38,Random,utility,"[0.2, 0.3333333333333333, 0.4666666666666667]",0.65856016,7.8450947,0.07966505413523368,21,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.08']"
High Mobility,39,Random,utility,"[0.4666666666666667, 0.3, 0.23333333333333334]",1.5023105,-4.505393,0.09495586664492943,20,"['QoS Violation: Avg High Prio SINR = -4.51 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.09']"
High Mobility,40,Random,utility,"[0.16666666666666666, 0.36666666666666664, 0.4666666666666667]",16.911057,1.2709465,0.2859768821316968,22,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.29']"
High Mobility,41,Random,utility,"[0.3, 0.43333333333333335, 0.26666666666666666]",8.541195,-4.1765275,0.15019217989614717,22,"['Ping-Pong: 8 UEs', 'QoS Violation: Avg High Prio SINR = -4.18 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.15']"
High Mobility,42,Random,utility,"[0.36666666666666664, 0.2, 0.43333333333333335]",4.386029,8.44534,0.11993829760933444,23,"['Ping-Pong: 8 UEs', 'Unfairness: Jain Index = 0.12']"
High Mobility,43,Random,utility,"[0.16666666666666666, 0.5333333333333333, 0.3]",5.173902,11.558379,0.15068687589192722,18,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,44,Random,utility,"[0.5333333333333333, 0.2, 0.26666666666666666]",13.769448,5.39862,0.21722945096966156,20,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.22']"
High Mobility,45,Random,utility,"[0.26666666666666666, 0.6, 0.13333333333333333]",5.088985,11.870075,0.17635923444527704,17,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,46,Random,utility,"[0.2, 0.06666666666666667, 0.7333333333333333]",6.348687,6.2762947,0.14819730348445043,23,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.15']"
High Mobility,47,Random,utility,"[0.2, 0.7333333333333333, 0.06666666666666667]",1.1899707,11.143265,0.10698184346294011,24,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.11']"
High Mobility,48,Random,utility,"[0.3333333333333333, 0.13333333333333333, 0.5333333333333333]",-0.1751631,5.8478866,0.11784412838952481,24,"['Ping-Pong: 8 UEs', 'Unfairness: Jain Index = 0.12']"
High Mobility,49,Random,utility,"[0.3333333333333333, 0.43333333333333335, 0.23333333333333334]",17.505327,20.5371,0.24016725190478083,18,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.24']"
High Mobility,50,Random,utility,"[0.3, 0.2, 0.5]",0.33149916,5.0371137,0.11076582246336672,16,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.11']"
High Mobility,51,Random,utility,"[0.36666666666666664, 0.4, 0.23333333333333334]",15.0787945,21.720888,0.23790293538000085,17,"['Ping-Pong: 6 UEs', 'Unfairness: Jain Index = 0.24']"
High Mobility,52,Random,utility,"[0.3333333333333333, 0.36666666666666664, 0.3]",26.454855,32.36097,0.3325177811025737,24,"['Ping-Pong: 6 UEs', 'Unfairness: Jain Index = 0.33']"
High Mobility,53,Random,utility,"[0.36666666666666664, 0.26666666666666666, 0.36666666666666664]",5.400332,21.908806,0.17876532340943083,20,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,54,Random,utility,"[0.2, 0.5, 0.3]",4.4138937,-5.705496,0.13720523391787226,24,"['Ping-Pong: 6 UEs', 'QoS Violation: Avg High Prio SINR = -5.71 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Mobility,55,Random,utility,"[0.5, 0.26666666666666666, 0.23333333333333334]",3.3555782,-12.516816,0.14492742273760914,17,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -12.52 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Mobility,56,Random,utility,"[0.23333333333333334, 0.43333333333333335, 0.3333333333333333]",5.8286514,4.115664,0.19004354998445358,13,['Unfairness: Jain Index = 0.19']
High Mobility,57,Random,utility,"[0.6333333333333333, 0.26666666666666666, 0.1]",0.15631561,-8.634771,0.15174757360600064,15,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -8.63 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.15']"
High Mobility,58,Random,utility,"[0.1, 0.6333333333333333, 0.26666666666666666]",12.604058,13.115738,0.23095120363997113,25,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.23']"
High Mobility,59,Random,utility,"[0.5333333333333333, 0.23333333333333334, 0.23333333333333334]",8.593317,-2.0944054,0.20256078602119668,21,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -2.09 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.20']"
High Mobility,60,Random,utility,"[0.23333333333333334, 0.36666666666666664, 0.4]",0.5227399,-6.6273446,0.1613806359763729,14,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -6.63 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.16']"
High Mobility,61,Random,utility,"[0.4, 0.3333333333333333, 0.26666666666666666]",19.586626,23.441095,0.31333710965772205,18,['Unfairness: Jain Index = 0.31']
High Mobility,62,Random,utility,"[0.4, 0.2, 0.4]",-10.292283,-10.158298,0.1158150946470756,18,"['Ping-Pong: 5 UEs', 'QoS Violation: Avg High Prio SINR = -10.16 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.12']"
High Mobility,63,Random,utility,"[0.23333333333333334, 0.4666666666666667, 0.3]",13.206122,-1.5670608,0.26085377560984385,19,"['QoS Violation: Avg High Prio SINR = -1.57 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.26']"
High Mobility,64,Random,utility,"[0.4666666666666667, 0.3, 0.23333333333333334]",5.6670256,5.499098,0.21582899910972997,16,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.22']"
High Mobility,65,Random,utility,"[0.26666666666666666, 0.23333333333333334, 0.5]",9.033426,5.394966,0.24811169501167135,21,['Unfairness: Jain Index = 0.25']
High Mobility,66,Random,utility,"[0.5333333333333333, 0.4, 0.06666666666666667]",6.7512603,13.687103,0.20503650403123586,19,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.21']"
High Mobility,67,Random,utility,"[0.26666666666666666, 0.3, 0.43333333333333335]",11.485966,19.094717,0.23800957253800314,17,"['Ping-Pong: 10 UEs', 'Unfairness: Jain Index = 0.24']"
High Mobility,68,Random,utility,"[0.23333333333333334, 0.5666666666666667, 0.2]",1.9072164,21.615227,0.176761385091127,13,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.18']"
High Mobility,69,Random,utility,"[0.43333333333333335, 0.2, 0.36666666666666664]",10.03535,28.766388,0.25018853779859296,23,['Unfairness: Jain Index = 0.25']
High Mobility,70,Random,utility,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",-8.979305,-1.9106251,0.11011835302109291,17,"['QoS Violation: Avg High Prio SINR = -1.91 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.11']"
High Mobility,71,Random,utility,"[0.23333333333333334, 0.3333333333333333, 0.43333333333333335]",16.910555,26.475403,0.29706048983160455,14,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.30']"
High Mobility,72,Random,utility,"[0.36666666666666664, 0.5333333333333333, 0.1]",13.590105,16.234903,0.26122913010720517,17,['Unfairness: Jain Index = 0.26']
High Mobility,73,Random,utility,"[0.26666666666666666, 0.23333333333333334, 0.5]",13.2445965,-12.334109,0.23921307838750094,21,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -12.33 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.24']"
High Mobility,74,Random,utility,"[0.13333333333333333, 0.6, 0.26666666666666666]",-2.8269608,1.1251806,0.181363393350595,15,['Unfairness: Jain Index = 0.18']
High Mobility,75,Random,utility,"[0.4666666666666667, 0.2, 0.3333333333333333]",-5.5813403,-3.9505746,0.16307671353886427,19,"['QoS Violation: Avg High Prio SINR = -3.95 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.16']"
High Mobility,76,Random,utility,"[0.23333333333333334, 0.6, 0.16666666666666666]",1.2588056,3.0225763,0.17899316909958324,17,['Unfairness: Jain Index = 0.18']
High Mobility,77,Random,utility,"[0.2, 0.23333333333333334, 0.5666666666666667]",16.65963,8.677701,0.30520051418895805,20,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.31']"
High Mobility,78,Random,utility,"[0.3, 0.43333333333333335, 0.26666666666666666]",6.4015536,18.693058,0.1726511100286943,21,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.17']"
High Mobility,79,Random,utility,"[0.5666666666666667, 0.13333333333333333, 0.3]",6.7354245,20.85005,0.24815567923365692,22,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.25']"
High Mobility,80,Random,utility,"[0.26666666666666666, 0.4666666666666667, 0.26666666666666666]",-1.6997066,-8.411616,0.1419216099030271,17,"['Ping-Pong: 3 UEs', 'QoS Violation: Avg High Prio SINR = -8.41 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.14']"
High Mobility,81,Random,utility,"[0.3333333333333333, 0.4, 0.26666666666666666]",8.828265,28.352987,0.23089141448504388,21,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.23']"
High Mobility,82,Random,utility,"[0.1, 0.4, 0.5]",10.965222,12.643177,0.24680314895542446,22,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.25']"
High Mobility,83,Random,utility,"[0.4666666666666667, 0.26666666666666666, 0.26666666666666666]",17.301329,11.888661,0.2433082609444295,19,"['Ping-Pong: 2 UEs', 'Unfairness: Jain Index = 0.24']"
High Mobility,84,Random,utility,"[0.16666666666666666, 0.23333333333333334, 0.6]",-0.9087855,-6.383299,0.18795007728306665,18,"['Ping-Pong: 5 UEs', 'QoS Violation: Avg High Prio SINR = -6.38 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.19']"
High Mobility,85,Random,utility,"[0.5, 0.36666666666666664, 0.13333333333333333]",14.687514,4.4690423,0.26418725197758264,19,"['Ping-Pong: 4 UEs', 'Unfairness: Jain Index = 0.26']"
High Mobility,86,Random,utility,"[0.13333333333333333, 0.26666666666666666, 0.6]",4.353905,18.749804,0.2698725121030615,18,"['Ping-Pong: 6 UEs', 'Unfairness: Jain Index = 0.27']"
High Mobility,87,Random,utility,"[0.5666666666666667, 0.3333333333333333, 0.1]",0.8562449,12.855294,0.170900231356336,21,"['Ping-Pong: 5 UEs', 'Unfairness: Jain Index = 0.17']"
High Mobility,88,Random,utility,"[0.3333333333333333, 0.23333333333333334, 0.43333333333333335]",23.435926,20.121138,0.3123226965827388,21,"['Ping-Pong: 6 UEs', 'Unfairness: Jain Index = 0.31']"
High Mobility,89,Random,utility,"[0.16666666666666666, 0.6, 0.23333333333333334]",-5.919897,14.6166115,0.16439700647056726,19,"['Ping-Pong: 3 UEs', 'Unfairness: Jain Index = 0.16']"
High Mobility,90,Random,utility,"[0.23333333333333334, 0.26666666666666666, 0.5]",-11.036284,18.439486,0.1253595279868141,21,['Unfairness: Jain Index = 0.13']
High Mobility,91,Random,utility,"[0.4666666666666667, 0.23333333333333334, 0.3]",12.430146,16.78979,0.21335306812104227,19,['Unfairness: Jain Index = 0.21']
High Mobility,92,Random,utility,"[0.3, 0.4666666666666667, 0.23333333333333334]",-1.8114941,4.3037243,0.19306522184739117,19,['Unfairness: Jain Index = 0.19']
High Mobility,93,Random,utility,"[0.26666666666666666, 0.36666666666666664, 0.36666666666666664]",9.023822,-6.703029,0.24225089290476284,20,"['Ping-Pong: 2 UEs', 'QoS Violation: Avg High Prio SINR = -6.70 dB (Threshold: 0.0 dB)', 'Unfairness: Jain Index = 0.24']"
